STOCK CODE,SUBCATEGORY NAME,SHORT DESCRIPTION,IMAGE,MANUFACTURER,MANUFACTURER SKU,DBP,RRP
NWG-WGT490085,Firewalls & Network Security,WatchGuard Total Security Suite for Firebox T45-CW - 5-Year,https://www.leadersystems.com.au/Images/NWG-WGT490085.jpg,Watchguard,WGT490085,7420.0000,10232.0000
NWG-WGT490065,Firewalls & Network Security,WatchGuard Standard Support for Firebox T45-CW - 5-Year,https://www.leadersystems.com.au/Images/NWG-WGT490065.jpg,Watchguard,WGT490065,1591.0000,2194.0000
NWG-WGM590000,WatchGuard Blank Appliance,WatchGuard Firebox M590 Appliance Only – License Not Included (Requires Separate WG License Purchase),https://www.leadersystems.com.au/Images/NWG-WGM590000.jpg,Watchguard,WGM590000,5046.0000,6758.0000
NWG-WGT85000-AU,WatchGuard Blank Appliance,WatchGuard Firebox T85-PoE Appliance Only (AU) – License Not Included (Requires Separate WG License Purchase),https://www.leadersystems.com.au/Images/NWG-WGT85000-AU.jpg,Watchguard,WGT85000-AU,1291.0000,1729.0000
NWG-WGT480083,Firewalls & Network Security,WatchGuard Total Security Suite for Firebox T45-W-PoE - 3-Year,https://www.leadersystems.com.au/Images/NWG-WGT480083.jpg,Watchguard,WGT480083,3982.0000,5491.0000
NWG-WGT250085,Firewalls & Network Security,WatchGuard Total Security Suite for Firebox T25 - 5-Year,https://www.leadersystems.com.au/Images/NWG-WGT250085.jpg,Watchguard,WGT250085,3129.0000,4315.0000
NWG-WGM48000211,Firewalls & Network Security,Trade Up to WatchGuard Total Security Suite for Firebox M4800 - 1-Year,https://www.leadersystems.com.au/Images/NWG-WGM48000211.jpg,Watchguard,WGM48000211,19019.0000,26228.0000
NWG-WGT480061,Firewalls & Network Security,WatchGuard Standard Support for Firebox T45-W-PoE - 1-Year,https://www.leadersystems.com.au/Images/NWG-WGT480061.jpg,Watchguard,WGT480061,609.0000,840.0000
NWG-WGT260063,Firewalls & Network Security,WatchGuard Standard Support for Firebox T25-W - 3-Year,https://www.leadersystems.com.au/Images/NWG-WGT260063.jpg,Watchguard,WGT260063,530.0000,731.0000
NWG-WGT185201,Subscriptions & Licensing,WatchGuard Standard Support Renewal 1-yr for Firebox T185,https://www.leadersystems.com.au/Images/NWG-WGT185201.jpg,Watchguard,WGT185201,656.0000,833.0000
NWG-WGM58000201,Firewalls & Network Security,Trade Up to WatchGuard Basic Security Suite for M5800 - 1-Year,https://www.leadersystems.com.au/Images/NWG-WGM58000201.jpg,Watchguard,WGM58000201,30893.0000,42602.0000
NWG-WGT1260075,Firewalls & Network Security,WatchGuard Basic Security Suite for Firebox T125-W - 5-Year,https://www.leadersystems.com.au/Images/NWG-WGT1260075.jpg,Watchguard,WGT1260075,2473.0000,3410.0000
NWG-WGT1250211,Firewalls & Network Security,Trade Up to WatchGuard Total Security Suite for Firebox T125 - 1-Year,https://www.leadersystems.com.au/Images/NWG-WGT1250211.jpg,Watchguard,WGT1250211,934.0000,1289.0000
NWG-WGT1250073,Firewalls & Network Security,WatchGuard Basic Security Suite for Firebox T125 - 3-Year,https://www.leadersystems.com.au/Images/NWG-WGT1250073.jpg,Watchguard,WGT1250073,1122.0000,1548.0000
NWG-WGT1250065,Firewalls & Network Security,WatchGuard Standard Support for Firebox T125 - 5-Year,https://www.leadersystems.com.au/Images/NWG-WGT1250065.jpg,Watchguard,WGT1250065,1185.0000,1635.0000
NWG-WGT1460071,Firewalls & Network Security,WatchGuard Basic Security Suite for Firebox T145-W - 1-Year,https://www.leadersystems.com.au/Images/NWG-WGT1460071.jpg,Watchguard,WGT1460071,1288.0000,1776.0000
NWG-WGT250063,Firewalls & Network Security,WatchGuard Standard Support for Firebox T25 - 3-Year,https://www.leadersystems.com.au/Images/NWG-WGT250063.jpg,Watchguard,WGT250063,440.0000,608.0000
NWG-WGM6900081,Firewalls & Network Security,WatchGuard Total Security Suite for Firebox M690 - 1-Year,https://www.leadersystems.com.au/Images/NWG-WGM6900081.jpg,Watchguard,WGM6900081,11002.0000,15173.0000
NWG-WGT85353,Subscriptions & Licensing,WatchGuard Total Security Suite Renewal/Upgrade 3-yr for Firebox T85-PoE,https://www.leadersystems.com.au/Images/NWG-WGT85353.jpg,Watchguard,WGT85353,6144.0000,7795.0000
NWG-WGA33222003,Firewalls & Network Security,USP Wi-Fi Management for WatchGuard AP332CR - 3-year,https://www.leadersystems.com.au/Images/NWG-WGA33222003.jpg,Watchguard,WGA33222003,285.0000,393.0000
NWG-WGM48000071,Firewalls & Network Security,WatchGuard Basic Security Suite for Firebox M4800 - 1-Year,https://www.leadersystems.com.au/Images/NWG-WGM48000071.jpg,Watchguard,WGM48000071,14512.0000,20013.0000
NWG-WGT1160211,Firewalls & Network Security,Trade Up to WatchGuard Total Security Suite for Firebox T115-W - 1-Year,https://www.leadersystems.com.au/Images/NWG-WGT1160211.jpg,Watchguard,WGT1160211,900.0000,1242.0000
NWG-WGT116175,Cloud & Server Security,WatchGuard APT Blocker 5-yr for Firebox T115-W,https://www.leadersystems.com.au/Images/NWG-WGT116175.jpg,Watchguard,WGT116175,793.0000,1006.0000
NWG-WGT125201,Subscriptions & Licensing,WatchGuard Standard Support Renewal 1-yr for Firebox T125,https://www.leadersystems.com.au/Images/NWG-WGT125201.jpg,Watchguard,WGT125201,204.0000,260.0000
NWG-WGT125203,Subscriptions & Licensing,WatchGuard Standard Support Renewal 3-yr for Firebox T125,https://www.leadersystems.com.au/Images/NWG-WGT125203.jpg,Watchguard,WGT125203,495.0000,629.0000
NWG-WGT1250083,Firewalls & Network Security,WatchGuard Total Security Suite for Firebox T125 - 3-Year,https://www.leadersystems.com.au/Images/NWG-WGT1250083.jpg,Watchguard,WGT1250083,1897.0000,2617.0000
NWG-WGTSST30301,Managed Detection & Response (MDR),WatchGuard Total NDR - 1 Year - 101 to 250 licenses,https://www.leadersystems.com.au/Images/NWG-WGTSST30301.jpg,Watchguard,WGTSST30301,95.0000,121.0000
NWG-WGDNS30103,Cloud & Server Security,WatchGuard DNSWatchGO - 3 Year - 1 to 50 Users - License Per User,https://www.leadersystems.com.au/Images/NWG-WGDNS30103.jpg,Watchguard,WGDNS30103,113.0000,144.0000
NWG-WGPSP30403,Subscriptions & Licensing,WatchGuard Passport (EPDR + AuthPoint + DNSWatchGO) - 3 Year - 251 to 500 Users - License Per User,https://www.leadersystems.com.au/Images/NWG-WGPSP30403.jpg,Watchguard,WGPSP30403,210.0000,267.0000
NWG-WGM59540703,Subscriptions & Licensing,WatchGuard Gold Support Renewal/Upgrade 3-yr for Firebox M595,https://www.leadersystems.com.au/Images/NWG-WGM59540703.jpg,Watchguard,WGM59540703,12795.0000,16233.0000
NWG-WGM69540101,Subscriptions & Licensing,WatchGuard Standard Support Renewal 1-yr for Firebox M695,https://www.leadersystems.com.au/Images/NWG-WGM69540101.jpg,Watchguard,WGM69540101,3567.0000,4526.0000
NWG-WGDNS30203,Cloud & Server Security,WatchGuard DNSWatchGO - 3 Year - 51 to 100 Users - License Per User,https://www.leadersystems.com.au/Images/NWG-WGDNS30203.jpg,Watchguard,WGDNS30203,100.0000,127.0000
NWG-WGM69021801,Subscriptions & Licensing,WatchGuard Cloud 1-month data retention for M690 - 1-yr,https://www.leadersystems.com.au/Images/NWG-WGM69021801.jpg,Watchguard,WGM69021801,2601.0000,3300.0000
NWG-WGT126000,WatchGuard Blank Appliance,WatchGuard Firebox T125-W Appliance Only – License Not Included (Requires Separate WG License Purchase),https://www.leadersystems.com.au/Images/NWG-WGT126000.jpg,Watchguard,WGT126000,352.0000,472.0000
NWG-WGT1260085,Firewalls & Network Security,WatchGuard Total Security Suite for Firebox T125-W - 5-Year,https://www.leadersystems.com.au/Images/NWG-WGT1260085.jpg,Watchguard,WGT1260085,4148.0000,5720.0000
NWG-WGT1450073,Firewalls & Network Security,WatchGuard Basic Security Suite for Firebox T145 - 3-Year,https://www.leadersystems.com.au/Images/NWG-WGT1450073.jpg,Watchguard,WGT1450073,1909.0000,2633.0000
NWG-WGT14521801,Subscriptions & Licensing,WatchGuard Cloud 1-month data retention for T145 - 1-yr,https://www.leadersystems.com.au/Images/NWG-WGT14521801.jpg,Watchguard,WGT14521801,291.0000,370.0000
NWG-WGT145263,Subscriptions & Licensing,WatchGuard Gold Support Renewal/Upgrade 3-yr for Firebox T145,https://www.leadersystems.com.au/Images/NWG-WGT145263.jpg,Watchguard,WGT145263,1288.0000,1635.0000
NWG-WGT1460205,Firewalls & Network Security,Trade Up to WatchGuard Basic Security Suite for Firebox T145-W - 5-Year,https://www.leadersystems.com.au/Images/NWG-WGT1460205.jpg,Watchguard,WGT1460205,3954.0000,5453.0000
NWG-WGT1460213,Firewalls & Network Security,Trade Up to WatchGuard Total Security Suite for Firebox T145-W - 3-Year,https://www.leadersystems.com.au/Images/NWG-WGT1460213.jpg,Watchguard,WGT1460213,3704.0000,5108.0000
NWG-WGM3950073,Firewalls & Network Security,WatchGuard Basic Security Suite for Firebox M395 - 3-Year,https://www.leadersystems.com.au/Images/NWG-WGM3950073.jpg,Watchguard,WGM3950073,8706.0000,12006.0000
NWG-WGM4950073,Firewalls & Network Security,WatchGuard Basic Security Suite for Firebox M495 - 3-Year,https://www.leadersystems.com.au/Images/NWG-WGM4950073.jpg,Watchguard,WGM4950073,15783.0000,21765.0000
NWG-WGT49000-AU,WatchGuard Blank Appliance,WatchGuard Firebox T45-CW  Appliance Only (AU) – License Not Included (Requires Separate WG License Purchase),https://www.leadersystems.com.au/Images/NWG-WGT49000-AU.jpg,Watchguard,WGT49000-AU,1043.0000,1397.0000
NWG-WGA13022005,Firewalls & Network Security,USP Wi-Fi Management for WatchGuard AP130 - 5-year,https://www.leadersystems.com.au/Images/NWG-WGA13022005.jpg,Watchguard,WGA13022005,427.0000,590.0000
NWG-WGT470215,Firewalls & Network Security,Trade Up to WatchGuard Total Security Suite for Firebox T45-PoE - 5-Year,https://www.leadersystems.com.au/Images/NWG-WGT470215.jpg,Watchguard,WGT470215,5092.0000,7022.0000
NWG-WG9027,Watchguard Accessories,WatchGuard Firebox M 3rd Gen Multispeed PoE+ Module with Power Adapter (AU),https://www.leadersystems.com.au/Images/NWG-WG9027.jpg,Watchguard,WG9027,2208.0000,2978.0000
NWG-WGM5900211,Firewalls & Network Security,Trade Up to WatchGuard Total Security Suite for Firebox M590 - 1-Year,https://www.leadersystems.com.au/Images/NWG-WGM5900211.jpg,Watchguard,WGM5900211,6051.0000,8345.0000
NWG-WGT1850215,Firewalls & Network Security,Trade Up to WatchGuard Total Security Suite for Firebox T185 - 5-Year,https://www.leadersystems.com.au/Images/NWG-WGT1850215.jpg,Watchguard,WGT1850215,11202.0000,15448.0000
NWG-WGM49540103,Subscriptions & Licensing,WatchGuard Standard Support Renewal 3-yr for Firebox M495,https://www.leadersystems.com.au/Images/NWG-WGM49540103.jpg,Watchguard,WGM49540103,6131.0000,7779.0000
NWG-WGM3950211,Firewalls & Network Security,Trade Up to WatchGuard Total Security Suite for Firebox M395 - 1-Year,https://www.leadersystems.com.au/Images/NWG-WGM3950211.jpg,Watchguard,WGM3950211,6951.0000,9586.0000
NWG-WGM6950071,Firewalls & Network Security,WatchGuard Basic Security Suite for Firebox M695 - 1-Year,https://www.leadersystems.com.au/Images/NWG-WGM6950071.jpg,Watchguard,WGM6950071,15897.0000,21922.0000
NWG-WGM6951601,Firewalls & Network Security,WatchGuard High Availability for M695 - 1-Year,https://www.leadersystems.com.au/Images/NWG-WGM6951601.jpg,Watchguard,WGM6951601,3590.0000,4950.0000
NWG-WGM3950061,Firewalls & Network Security,WatchGuard Standard Support for Firebox M395 - 1-Year,https://www.leadersystems.com.au/Images/NWG-WGM3950061.jpg,Watchguard,WGM3950061,3590.0000,4950.0000
NWG-WGM39521801,Subscriptions & Licensing,WatchGuard Cloud 1-month data retention for M395 - 1-yr,https://www.leadersystems.com.au/Images/NWG-WGM39521801.jpg,Watchguard,WGM39521801,818.0000,1038.0000
NWG-WGM39521803,Subscriptions & Licensing,WatchGuard Cloud 1-month data retention for M395 - 3-yr,https://www.leadersystems.com.au/Images/NWG-WGM39521803.jpg,Watchguard,WGM39521803,2453.0000,3112.0000
NWG-WGM3900203,Firewalls & Network Security,Trade Up to WatchGuard Basic Security Suite for Firebox M390 - 3-Year,https://www.leadersystems.com.au/Images/NWG-WGM3900203.jpg,Watchguard,WGM3900203,3949.0000,5445.0000
NWG-WGM69540301,Subscriptions & Licensing,WatchGuard Total Security Suite Renewal/Upgrade 1-yr for Firebox M695,https://www.leadersystems.com.au/Images/NWG-WGM69540301.jpg,Watchguard,WGM69540301,21788.0000,27642.0000
NWG-WGM6950203,Firewalls & Network Security,Trade Up to WatchGuard Basic Security Suite for Firebox M695 - 3-Year,https://www.leadersystems.com.au/Images/NWG-WGM6950203.jpg,Watchguard,WGM6950203,26825.0000,36992.0000
NWG-WGT146175,Cloud & Server Security,WatchGuard APT Blocker 5-yr for Firebox T145-W,https://www.leadersystems.com.au/Images/NWG-WGT146175.jpg,Watchguard,WGT146175,1796.0000,2279.0000
NWG-WGT125341.,Subscriptions & Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 1-yr for Firebox T125,https://www.leadersystems.com.au/Images/NWG-WGT125341..jpg,Watchguard,WGT125341.,514.0000,695.0000
NWG-WGT480075,Firewalls & Network Security,WatchGuard Basic Security Suite for Firebox T45-W-PoE - 5-Year,https://www.leadersystems.com.au/Images/NWG-WGT480075.jpg,Watchguard,WGT480075,3600.0000,4965.0000
NWG-WGVMC201,Subscriptions & Licensing,WatchGuard Standard Support Renewal 1-yr for FireboxV Micro,https://www.leadersystems.com.au/Images/NWG-WGVMC201.jpg,Watchguard,WGVMC201,152.0000,194.0000
NWG-WGFCT30403,Firewalls & Network Security,WatchGuard FireCloud Total Access   - 3 Year - 251 to 500 licenses,https://www.leadersystems.com.au/Images/NWG-WGFCT30403.jpg,Watchguard,WGFCT30403,361.0000,459.0000
NWG-WGT1160085,Firewalls & Network Security,WatchGuard Total Security Suite for Firebox T115-W - 5-Year,https://www.leadersystems.com.au/Images/NWG-WGT1160085.jpg,Watchguard,WGT1160085,3202.0000,4416.0000
NWG-WGT1250203,Firewalls & Network Security,Trade Up to WatchGuard Basic Security Suite for Firebox T125 - 3-Year,https://www.leadersystems.com.au/Images/NWG-WGT1250203.jpg,Watchguard,WGT1250203,1060.0000,1462.0000
NWG-WGT145173,Cloud & Server Security,WatchGuard APT Blocker 3-yr for Firebox T145,https://www.leadersystems.com.au/Images/NWG-WGT145173.jpg,Watchguard,WGT145173,811.0000,1030.0000
NWG-WGT1450071,Firewalls & Network Security,WatchGuard Basic Security Suite for Firebox T145 - 1-Year,https://www.leadersystems.com.au/Images/NWG-WGT1450071.jpg,Watchguard,WGT1450071,1031.0000,1423.0000
NWG-WGTSNDR30101,Cloud & Server Security,WatchGuard ThreatSync+ NDR   - 1 Year - 1 to 50 licenses,https://www.leadersystems.com.au/Images/NWG-WGTSNDR30101.jpg,Watchguard,WGTSNDR30101,84.0000,107.0000
NWG-WGCR20201,Firewalls & Network Security,WatchGuard Compliance Reporting - 1 Year - 51 to 100 licenses,https://www.leadersystems.com.au/Images/NWG-WGCR20201.jpg,Watchguard,WGCR20201,27.0000,35.0000
NWG-WGVMC261,Subscriptions & Licensing,WatchGuard Gold Support Renewal/Upgrade 1-yr for FireboxV Micro,https://www.leadersystems.com.au/Images/NWG-WGVMC261.jpg,Watchguard,WGVMC261,230.0000,292.0000
NWG-WGMDRM30303,Managed Detection & Response (MDR),WatchGuard Core MDR for Microsoft - 3 Year - 101 to 250 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRM30303.jpg,Watchguard,WGMDRM30303,174.0000,208.0000
NWG-WGM58000,WatchGuard Blank Appliance,WatchGuard Firebox M5800 Appliance Only – License Not Included (Requires Separate WG License Purchase),https://www.leadersystems.com.au/Images/NWG-WGM58000.jpg,Watchguard,WGM58000,11031.0000,14772.0000
NWG-WGTSSAAS30301,Cloud & Server Security,WatchGuard ThreatSync+ SAAS - 1 Year - 101 to 250 licenses,https://www.leadersystems.com.au/Images/NWG-WGTSSAAS30301.jpg,Watchguard,WGTSSAAS30301,32.0000,41.0000
NWG-WGA13022105,Firewalls & Network Security,Standard Wi-Fi Management for WatchGuard AP130 - 5-year,https://www.leadersystems.com.au/Images/NWG-WGA13022105.jpg,Watchguard,WGA13022105,256.0000,354.0000
NWG-WGT470081,Firewalls & Network Security,WatchGuard Total Security Suite for Firebox T45-PoE - 1-Year,https://www.leadersystems.com.au/Images/NWG-WGT470081.jpg,Watchguard,WGT470081,1285.0000,1773.0000
NWG-WGT480211,Firewalls & Network Security,Trade Up to WatchGuard Total Security Suite for Firebox T45-W-PoE - 1-Year,https://www.leadersystems.com.au/Images/NWG-WGT480211.jpg,Watchguard,WGT480211,1388.0000,1914.0000
NWG-WGT470063,Firewalls & Network Security,WatchGuard Standard Support for Firebox T45-PoE - 3-Year,https://www.leadersystems.com.au/Images/NWG-WGT470063.jpg,Watchguard,WGT470063,778.0000,1074.0000
NWG-WGM3950071,Firewalls & Network Security,WatchGuard Basic Security Suite for Firebox M395 - 1-Year,https://www.leadersystems.com.au/Images/NWG-WGM3950071.jpg,Watchguard,WGM3950071,4752.0000,6553.0000
NWG-WGM2950063,Firewalls & Network Security,WatchGuard Standard Support for Firebox M295 - 3-Year,https://www.leadersystems.com.au/Images/NWG-WGM2950063.jpg,Watchguard,WGM2950063,3578.0000,4935.0000
NWG-WGM3950081,Firewalls & Network Security,WatchGuard Total Security Suite for Firebox M395 - 1-Year,https://www.leadersystems.com.au/Images/NWG-WGM3950081.jpg,Watchguard,WGM3950081,7407.0000,10215.0000
NWG-WGMDRT30701,Managed Detection & Response (MDR),WatchGuard Total MDR - 1 Year - 5001+ licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRT30701.jpg,Watchguard,WGMDRT30701,69.0000,83.0000
NWG-WGT1160203,Firewalls & Network Security,Trade Up to WatchGuard Basic Security Suite for Firebox T115-W - 3-Year,https://www.leadersystems.com.au/Images/NWG-WGT1160203.jpg,Watchguard,WGT1160203,991.0000,1368.0000
NWG-WGT145351,Subscriptions & Licensing,WatchGuard Total Security Suite Renewal/Upgrade 1-yr for Firebox T145,https://www.leadersystems.com.au/Images/NWG-WGT145351.jpg,Watchguard,WGT145351,1449.0000,1839.0000
NWG-WGT1460075,Firewalls & Network Security,WatchGuard Basic Security Suite for Firebox T145-W - 5-Year,https://www.leadersystems.com.au/Images/NWG-WGT1460075.jpg,Watchguard,WGT1460075,4194.0000,5783.0000
NWG-WGT146261,Subscriptions & Licensing,WatchGuard Gold Support Renewal/Upgrade 1-yr for Firebox T145-W,https://www.leadersystems.com.au/Images/NWG-WGT146261.jpg,Watchguard,WGT146261,681.0000,865.0000
NWG-WGT146353,Subscriptions & Licensing,WatchGuard Total Security Suite Renewal/Upgrade 3-yr for Firebox T145-W,https://www.leadersystems.com.au/Images/NWG-WGT146353.jpg,Watchguard,WGT146353,4149.0000,5265.0000
NWG-WGFCI30701,Firewalls & Network Security,WatchGuard FireCloud Internet Access - 1 Year - 5001+ licenses,https://www.leadersystems.com.au/Images/NWG-WGFCI30701.jpg,Watchguard,WGFCI30701,58.0000,74.0000
NWG-WGTSST30201,Managed Detection & Response (MDR),WatchGuard Total NDR - 1 Year - 51 to 100 licenses,https://www.leadersystems.com.au/Images/NWG-WGTSST30201.jpg,Watchguard,WGTSST30201,108.0000,137.0000
NWG-WGM5900071,Firewalls & Network Security,WatchGuard Basic Security Suite for Firebox M590 - 1-Year,https://www.leadersystems.com.au/Images/NWG-WGM5900071.jpg,Watchguard,WGM5900071,4228.0000,5830.0000
NWG-WGA43022105,Firewalls & Network Security,Standard Wi-Fi Management for WatchGuard AP430CR - 5-year,https://www.leadersystems.com.au/Images/NWG-WGA43022105.jpg,Watchguard,WGA43022105,256.0000,354.0000
NWG-WGA43222103,Firewalls & Network Security,Standard Wi-Fi Management for WatchGuard AP432 - 3-year,https://www.leadersystems.com.au/Images/NWG-WGA43222103.jpg,Watchguard,WGA43222103,171.0000,236.0000
NWG-WGM58000083,Firewalls & Network Security,WatchGuard Total Security Suite for Firebox M5800 - 3-Year,https://www.leadersystems.com.au/Images/NWG-WGM58000083.jpg,Watchguard,WGM58000083,151127.0000,219429.0000
NWG-WGM58000211,Firewalls & Network Security,Trade Up to WatchGuard Total Security Suite for Firebox M5800 - 1-Year,https://www.leadersystems.com.au/Images/NWG-WGM58000211.jpg,Watchguard,WGM58000211,70773.0000,102719.0000
NWG-WGM59540203,Subscriptions & Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 3-yr for Firebox M595,https://www.leadersystems.com.au/Images/NWG-WGM59540203.jpg,Watchguard,WGM59540203,23559.0000,29889.0000
